Unnamed: 0	word	freq_full_wiki	freq_3_4_wiki	freq_half_wiki	freq_1_5_wiki	freq_1_10_wiki
1531	which	0.0024778634800874506	0.0024775764896225	0.0024807280405263013	0.002484977861680574	0.002485600584831399
1532	he	0.0030749519675934514	0.003073429736055481	0.0030703022043870984	0.003071111451078103	0.003066776836256585
1533	blew	3.6534962767604495e-06	3.69581297990802e-06	3.708539930931228e-06	3.71848971040465e-06	3.6086676724391437e-06
1534	them	0.0003985413301469617	0.0003983458031068997	0.0003989374444083121	0.00039861016942011317	0.00039847373240633696
1535	apart	1.6518614731063972e-05	1.654369499041976e-05	1.6553567839593216e-05	1.6637299865971738e-05	1.6493999826622562e-05
1536	and	0.02656900019206155	0.026568809258088962	0.026578499289459906	0.026583771457089934	0.02658139443056888
1537	told	7.151294080361755e-05	7.16890584280379e-05	7.171174245890275e-05	7.127508235548055e-05	7.133412840868075e-05
1538	them	0.0003985413301469617	0.0003983458031068997	0.0003989374444083121	0.00039861016942011317	0.00039847373240633696
1539	to	0.01766455001117467	0.017664912414372732	0.017683733313569903	0.017681915016333802	0.01767279145689309
1540	hurry	6.991596723467786e-07	7.03145718703282e-07	6.952305373035456e-07	6.753563886690716e-07	6.77835609313256e-07
1541	down,	1.320308862802097e-05	1.3273809521046552e-05	1.3347138852270107e-05	1.3170255493591848e-05	1.3446967373328687e-05
1542	fast	2.3811095206514943e-05	2.372772964086313e-05	2.380005872702471e-05	2.3914708206880708e-05	2.3969558260763044e-05
1543	and	0.02656900019206155	0.026568809258088962	0.026578499289459906	0.026583771457089934	0.02658139443056888
1544	furious	3.1929796660080514e-06	3.1998287749058274e-06	3.1935543477434166e-06	3.20431623072581e-06	3.256838713319406e-06
1545	to	0.01766455001117467	0.017664912414372732	0.017683733313569903	0.017681915016333802	0.01767279145689309
1546	the	0.05445667808935013	0.05444927453404652	0.054473082860675	0.05450539813086786	0.05447890998585515
1547	earth,	2.809215823714386e-06	2.8297747016762885e-06	2.8118212842054513e-06	2.7997471291603283e-06	2.7048868600214692e-06
1548	so	0.00033492747468211816	0.00033482801998692223	0.00033568434015326915	0.00033538617336869474	0.00033441503953761853
1549	they	0.0010496776337447329	0.0010489171960799493	0.0010509523227666736	0.0010487801167303713	0.0010484277036565076
1550	could	0.0003368533886873096	0.0003368416127082699	0.0003375646812638837	0.0003400121228567144	0.0003362032344307592
1551	have	0.001366217660531004	0.0013668873404405273	0.001370187379660945	0.0013709283377836981	0.0013671653738872953
1552	a	0.01724727358823943	0.017238686195846172	0.017246348976716726	0.017256153585894284	0.01725578053446634
1553	fighting	4.506999961646513e-05	4.525490544324167e-05	4.502518953811036e-05	4.5082859644567864e-05	4.514062379164707e-05
1554	chance	2.9007386627420683e-05	2.9059344946800914e-05	2.9150758936346074e-05	2.8904931069218285e-05	2.9334142940185097e-05
1555	of	0.03311341948444819	0.03311837652957768	0.033118991934775376	0.03313089710943323	0.03308533361895389
1556	reaching	3.9585079087279695e-05	3.94556724466259e-05	3.954445546903408e-05	3.9655831098866755e-05	3.9750216803298795e-05
1557	the	0.05445667808935013	0.05444927453404652	0.054473082860675	0.05450539813086786	0.05447890998585515
1558	ocean.	2.3158051693368162e-06	2.3200370351835673e-06	2.3547715791262683e-06	2.3613296167068973e-06	2.365969055364841e-06
1559	Down	1.9984098974162904e-05	2.0162574545115136e-05	2.0392785362258354e-05	2.053953809262525e-05	2.05319633849601e-05
1560	they	0.0010496776337447329	0.0010489171960799493	0.0010509523227666736	0.0010487801167303713	0.0010484277036565076
1561	went,	5.820955759160219e-07	5.711984475285218e-07	5.664841415065927e-07	5.367390869374722e-07	4.7125713790350177e-07
1562	rolling	1.0433861641654832e-05	1.0470252355336583e-05	1.0429101791532168e-05	1.0209325455441288e-05	1.046449069235036e-05
1563	over	0.0007762358989011592	0.0007765131292288359	0.0007768782828580782	0.0007781459533903224	0.0007754826705177541
1564	each	0.0003670607629258014	0.000367348509476949	0.0003684445042957828	0.00036924425523118283	0.000368326186734976
1565	other	0.001013477416244608	0.0010136963003853914	0.001015016628771828	0.001015881073176375	0.0010144455451096032
1566	until	0.0005396993460612851	0.0005402798065064701	0.0005406086908793211	0.0005393760393285524	0.0005386856420870918
1567	with	0.0062203297600977705	0.006219074600441013	0.006226307022064354	0.006218565575170339	0.006216778974182375
1568	a	0.01724727358823943	0.017238686195846172	0.017246348976716726	0.017256153585894284	0.01725578053446634
1569	patter	1.4479829007550903e-07	1.3968359326318253e-07	1.5449567495634347e-07	1.4990010536091568e-07	1.1942817878376415e-07
1570	and	0.02656900019206155	0.026568809258088962	0.026578499289459906	0.026583771457089934	0.02658139443056888
1571	clatter	4.611615919999508e-08	4.5558341187376456e-08	5.085482633979639e-08	4.513121451726493e-08	5.487240646821596e-08
1572	and	0.02656900019206155	0.026568809258088962	0.026578499289459906	0.026583771457089934	0.02658139443056888
1573	spatter	1.0803435896502345e-07	1.0615953088001872e-07	1.2295280798609002e-07	1.773011998892551e-07	2.485397234148605e-07
1574	they	0.0010496776337447329	0.0010489171960799493	0.0010509523227666736	0.0010487801167303713	0.0010484277036565076
1575	touched	5.230797917649792e-06	5.254252085053558e-06	5.2110103698816685e-06	5.153017600417714e-06	5.322623427416948e-06
1576	the	0.05445667808935013	0.05444927453404652	0.054473082860675	0.05450539813086786	0.05447890998585515
1577	ground,	1.0200055939417094e-05	1.011481133494073e-05	1.011045446193471e-05	1.0141628633665391e-05	1.0206267603088169e-05
1578	and	0.02656900019206155	0.026568809258088962	0.026578499289459906	0.026583771457089934	0.02658139443056888
1579	all	0.0008321425509483756	0.0008315003278593129	0.0008324104657571778	0.0008324871593272891	0.0008309844957660467
1580	the	0.05445667808935013	0.05444927453404652	0.054473082860675	0.05450539813086786	0.05447890998585515
1581	people	0.0009109657092117518	0.0009108689753471249	0.0009113255690609202	0.0009125450983936475	0.0009094843149017533
1582	that	0.004729870974303871	0.004726459561989145	0.004732169693581872	0.004738704992003772	0.004726922127220764
1583	the	0.05445667808935013	0.05444927453404652	0.054473082860675	0.05450539813086786	0.05447890998585515
1584	raindrops	7.836522157761402e-08	7.865260789896124e-08	8.432888924700415e-08	7.5755967225409e-08	7.423913816288042e-08
1585	fell	5.43709516967942e-05	5.450625727398014e-05	5.4547272971253e-05	5.481830734757787e-05	5.437532702138624e-05
1586	on	0.0066782696707661975	0.006676103415158298	0.006678455351855547	0.006674885673325315	0.006678775586547211
1587	cried,	1.2093398391607104e-07	1.2550033610107475e-07	1.2488400392304431e-07	1.0960437811335769e-07	1.0006144708909969e-07
1588	'It's	3.3216534248947507e-07	3.326618498021639e-07	3.315219691771537e-07	3.5299057068860786e-07	3.2923443880929577e-07
1589	raining',	0.0	0.0	0.0	0.0	0.0
1590	and	0.02656900019206155	0.026568809258088962	0.026578499289459906	0.026583771457089934	0.02658139443056888
1591	took	0.0003661123180012757	0.0003657565463094203	0.00036540029576716384	0.0003653113922518212	0.00036460131867236886
1592	out	0.0006249442601159167	0.0006244028537132891	0.0006244174446873056	0.0006234006897851603	0.0006231923758367602
1593	their	0.001664410873240024	0.001663818556881641	0.0016673707538831144	0.0016627548299977828	0.0016644027441483895
1594	umbrellas.	7.772024033006164e-08	7.650362954106613e-08	7.338544560426314e-08	7.5755967225409e-08	9.683365847332228e-08
1595	Some	0.00015537308011975406	0.00015564577470995587	0.0001563657163552942	0.00015590578054989172	0.00015467563046805345
1596	of	0.03311341948444819	0.03311837652957768	0.033118991934775376	0.03313089710943323	0.03308533361895389
1597	the	0.05445667808935013	0.05444927453404652	0.054473082860675	0.05450539813086786	0.05447890998585515
1598	drops	6.42594816936435e-06	6.455101191445349e-06	6.520361215136679e-06	6.4440927014294715e-06	6.265137703223952e-06
1599	that	0.004729870974303871	0.004726459561989145	0.004732169693581872	0.004738704992003772	0.004726922127220764
1600	were	0.0027575525032948168	0.002757239805366583	0.0027610565803427127	0.002756519484798238	0.0027404667739331836
1601	the	0.05445667808935013	0.05444927453404652	0.054473082860675	0.05450539813086786	0.05447890998585515
1602	most	0.000674048294945198	0.0006738250579881609	0.0006754698967446503	0.0006768312122863323	0.0006738266958524605
1603	fortunate,	1.2673881514404242e-07	1.2120237938528453e-07	1.139405602803033e-07	1.1443986538306465e-07	1.1942817878376415e-07
1604	including	0.0005911075763974475	0.0005911800780959022	0.0005915381901286797	0.0005905709548820299	0.0005913405577762687
1605	Aqua,	9.12648465286616e-08	9.240606938948998e-08	9.269740497380607e-08	1.0476889084365073e-07	1.4202269909420602e-07
1606	fell	5.43709516967942e-05	5.450625727398014e-05	5.4547272971253e-05	5.481830734757787e-05	5.437532702138624e-05
1607	on	0.0066782696707661975	0.006676103415158298	0.006678455351855547	0.006674885673325315	0.006678775586547211
1608	a	0.01724727358823943	0.017238686195846172	0.017246348976716726	0.017256153585894284	0.01725578053446634
1609	mountainside,	6.643306849789501e-08	5.8022415663168126e-08	5.1498558318781156e-08	5.1578530876874206e-08	4.5189040620883735e-08
1610	and	0.02656900019206155	0.026568809258088962	0.026578499289459906	0.026583771457089934	0.02658139443056888
1611	down	0.00020493505163479773	0.00020506024266273931	0.0002052558726952291	0.00020471196539213394	0.00020407047965529515
1612	the	0.05445667808935013	0.05444927453404652	0.054473082860675	0.05450539813086786	0.05447890998585515
1613	rocky	8.243182834343177e-06	8.272277290881459e-06	8.204364072160823e-06	8.23644664940085e-06	8.411617132715928e-06
1614	cliff	3.8598902759772105e-06	3.765439878703822e-06	3.7619696851869632e-06	3.753949950382501e-06	3.673223444754692e-06
1615	they	0.0010496776337447329	0.0010489171960799493	0.0010509523227666736	0.0010487801167303713	0.0010484277036565076
1616	ran.	3.537722142824798e-07	3.5716020308216823e-07	3.514776605256814e-07	3.320367925198777e-07	3.2277886157774093e-07
1617	Together	1.730258943746389e-05	1.736159615343464e-05	1.7362095205198083e-05	1.738357673459651e-05	1.720734111070937e-05
1618	they	0.0010496776337447329	0.0010489171960799493	0.0010509523227666736	0.0010487801167303713	0.0010484277036565076
1619	plunged	1.3322087668194385e-06	1.3199025074191802e-06	1.336387588372371e-06	1.3200880246299992e-06	1.2652931373847446e-06
1620	into	0.001044083711384711	0.0010436354370719147	0.0010447930951917473	0.001043669006686291	0.0010442251228787655
1621	a	0.01724727358823943	0.017238686195846172	0.017246348976716726	0.017256153585894284	0.01725578053446634
1622	mountain	5.1089609599871475e-05	5.127376402803431e-05	5.111167539941131e-05	5.030679772494128e-05	5.084735406434153e-05
1623	brook,	2.2703339913843733e-07	2.320896626526725e-07	2.3560590430842378e-07	2.546689962045664e-07	2.5499530064641536e-07
1624	which	0.0024778634800874506	0.0024775764896225	0.0024807280405263013	0.002484977861680574	0.002485600584831399
1625	came	0.00022745166947747505	0.000227273372356958	0.00022733008598659564	0.00022772727296684915	0.00022853711736288792
1626	foaming	1.5673044315522805e-07	1.48709302366342e-07	1.3968983943969388e-07	1.3700547264169712e-07	1.1620039016798674e-07
1627	and	0.02656900019206155	0.026568809258088962	0.026578499289459906	0.026583771457089934	0.02658139443056888
1628	dashing	4.805110294265223e-07	4.753540127663996e-07	4.6541822080598467e-07	4.7065409425147717e-07	4.906238695981662e-07
1629	along,	1.151291526880996e-06	1.1393883253559905e-06	1.1439117266559264e-06	1.1556814574599628e-06	1.1942817878376415e-06
1630	leaping	8.271884499859258e-07	8.243480980885665e-07	8.503699442388738e-07	8.413747849290105e-07	8.069471539443524e-07
1631	over	0.0007762358989011592	0.0007765131292288359	0.0007768782828580782	0.0007781459533903224	0.0007754826705177541
1632	rocks	1.3552990954818135e-05	1.350375020534133e-05	1.3632955850939341e-05	1.3391076078908467e-05	1.2962799080962077e-05
1633	and	0.02656900019206155	0.026568809258088962	0.026578499289459906	0.026583771457089934	0.02658139443056888
1634	rushing	1.0649607868961102e-05	1.0761653820667162e-05	1.0798603947469423e-05	1.026573947358787e-05	1.0474174058197693e-05
1635	down	0.00020493505163479773	0.00020506024266273931	0.0002052558726952291	0.00020471196539213394	0.00020407047965529515
1636	the	0.05445667808935013	0.05444927453404652	0.054473082860675	0.05450539813086786	0.05447890998585515
1637	hillside,	2.647648021202515e-07	2.6690311205057337e-07	2.504117398250734e-07	2.482216798449571e-07	2.5499530064641536e-07
1638	until	0.0005396993460612851	0.0005402798065064701	0.0005406086908793211	0.0005393760393285524	0.0005386856420870918
1639	in	0.024376895331211554	0.02437617999219694	0.02438199114856298	0.024392257705978786	0.02441213649681536
1640	the	0.05445667808935013	0.05444927453404652	0.054473082860675	0.05450539813086786	0.05447890998585515
1641	valley	2.4609904481608565e-05	2.4488897775229582e-05	2.4527475863277494e-05	2.4396645104761502e-05	2.3898546911215938e-05
1642	below	7.511967593993045e-05	7.507584832008061e-05	7.471732706878262e-05	7.524824106208976e-05	7.459096712200015e-05
1643	they	0.0010496776337447329	0.0010489171960799493	0.0010509523227666736	0.0010487801167303713	0.0010484277036565076
1644	heard	3.6189897800163974e-05	3.631644486141272e-05	3.638759384409279e-05	3.634191049002759e-05	3.642236674043229e-05
1645	the	0.05445667808935013	0.05444927453404652	0.054473082860675	0.05450539813086786	0.05447890998585515
1646	strangest	2.4122298658458965e-07	2.4240475877056906e-07	2.43330688056241e-07	2.4983350893485944e-07	2.324007803359735e-07
1647	clattering	6.836801224055215e-08	7.04864901389598e-08	7.467290956223267e-08	7.253230904560436e-08	7.746692677865782e-08
1648	noise.	1.3899345884753764e-06	1.371477988008663e-06	1.349905959931051e-06	1.3458772900684363e-06	1.2394708284585252e-06
1649	The	0.009325696463400802	0.009325981121355784	0.009330530039352075	0.009333246378377591	0.00932362557831522
1650	little	9.994855155508306e-05	0.0001001995543022324	0.0001001621210021134	0.00010014132952654117	9.99613856420106e-05
1651	water	0.00018191438094715824	0.0001825475453854301	0.00018355438021969473	0.00018402736268141747	0.00018305112018935266
1652	drops	6.42594816936435e-06	6.455101191445349e-06	6.520361215136679e-06	6.4440927014294715e-06	6.265137703223952e-06
1653	were	0.0027575525032948168	0.002757239805366583	0.0027610565803427127	0.002756519484798238	0.0027404667739331836
1654	then	0.0006506919115182076	0.0006505176685141021	0.000651017737522914	0.0006491416003509004	0.0006496828370064454
1655	able	0.0001340406478475829	0.0001338774835358215	0.0001344073748201449	0.0001348423980030482	0.000134221134009872
1656	to	0.01766455001117467	0.017664912414372732	0.017683733313569903	0.017681915016333802	0.01767279145689309
1657	make	0.00022741393807449323	0.00022738382984455378	0.00022795064361433697	0.00022708737681815792	0.00022680056708759968
1658	out	0.0006249442601159167	0.0006244028537132891	0.0006244174446873056	0.0006234006897851603	0.0006231923758367602
1659	a	0.01724727358823943	0.017238686195846172	0.017246348976716726	0.017256153585894284	0.01725578053446634
1660	flour	4.275903180648495e-06	4.254117557289172e-06	4.249918525257415e-06	4.045691015654821e-06	4.01214124941132e-06
1661	mill	1.9170777620999356e-05	1.9212726110925494e-05	1.929908472996324e-05	2.011562704198094e-05	1.96604604587002e-05
1662	that	0.004729870974303871	0.004726459561989145	0.004732169693581872	0.004738704992003772	0.004726922127220764
1663	was	0.010552506909613964	0.010550535608013516	0.010550397633404351	0.010548684787516593	0.01053793579451376
1664	standing	3.168373631413928e-05	3.1724937701934014e-05	3.173920522384381e-05	3.13452403113304e-05	3.1538722564761064e-05
1665	on	0.0066782696707661975	0.006676103415158298	0.006678455351855547	0.006674885673325315	0.006678775586547211
1666	the	0.05445667808935013	0.05444927453404652	0.054473082860675	0.05450539813086786	0.05447890998585515
1667	bank.	4.72061775083586e-06	4.7470931925903105e-06	4.761041716571318e-06	4.783908738830083e-06	4.89655533013433e-06
1668	Inside	1.2565524664815444e-05	1.2543156879362213e-05	1.2582385261236205e-05	1.2925257471926696e-05	1.318228870683494e-05
1669	the	0.05445667808935013	0.05444927453404652	0.054473082860675	0.05450539813086786	0.05447890998585515
1670	mill,	2.8101832955857143e-06	2.825046949288919e-06	2.817614872016314e-06	2.9093515072736857e-06	2.917920908662778e-06
1671	the	0.05445667808935013	0.05444927453404652	0.054473082860675	0.05450539813086786	0.05447890998585515
1672	water	0.00018191438094715824	0.0001825475453854301	0.00018355438021969473	0.00018402736268141747	0.00018305112018935266
1673	drops	6.42594816936435e-06	6.455101191445349e-06	6.520361215136679e-06	6.4440927014294715e-06	6.265137703223952e-06
1674	saw	0.00011592892943506456	0.00011584970409143938	0.00011604685131554145	0.00011625800859647447	0.0001152933815669533
1675	two	0.0012358243816383298	0.0012348184370907104	0.0012341648813055273	0.0012360665978315712	0.001231627302122186
1676	great	0.00012455619860232518	0.00012434891349691457	0.0001240889949289981	0.00012514079871092616	0.00012455713489423445
1677	stones,	2.1958386572920736e-06	2.190238742366702e-06	2.1577895935569303e-06	2.1872520749974467e-06	2.1400238522604224e-06
1678	which	0.0024778634800874506	0.0024775764896225	0.0024807280405263013	0.002484977861680574	0.002485600584831399
1679	the	0.05445667808935013	0.05444927453404652	0.054473082860675	0.05450539813086786	0.05447890998585515
1680	big	4.378584195258834e-05	4.3790591590171937e-05	4.373965677607779e-05	4.353066823099193e-05	4.369780228039457e-05
1681	wheel	1.3672957466862878e-05	1.3614207692937137e-05	1.3659348862077717e-05	1.4000347474891543e-05	1.38310742186062e-05
1682	kept	5.327738599156914e-05	5.328133960997992e-05	5.3158743092582864e-05	5.3306411661249496e-05	5.3232689851401034e-05
1683	whizzing	2.7411703020976098e-08	2.8796309995794552e-08	2.5749279159390578e-08	2.4177436348534787e-08	2.5822308926219275e-08
1684	round	0.00014283690210170226	0.0001423478966313009	0.0001421057655568237	0.00014212786548940668	0.00014254237306134617
1685	and	0.02656900019206155	0.026568809258088962	0.026578499289459906	0.026583771457089934	0.02658139443056888
1686	round.	2.4647313393966604e-05	2.4552077738951698e-05	2.4613735948461453e-05	2.4748023846360207e-05	2.4802327723633615e-05
1687	The	0.009325696463400802	0.009325981121355784	0.009330530039352075	0.009333246378377591	0.00932362557831522
1688	stones,	2.1958386572920736e-06	2.190238742366702e-06	2.1577895935569303e-06	2.1872520749974467e-06	2.1400238522604224e-06
1689	smoothed	4.556792513957556e-07	4.4741729411376314e-07	4.5189984924730466e-07	4.6904226516157485e-07	4.486626175930599e-07
1690	by	0.0066234798037491174	0.006624212464545876	0.006620814946725273	0.00661440017489764	0.006614813727336966
1691	the	0.05445667808935013	0.05444927453404652	0.054473082860675	0.05450539813086786	0.05447890998585515
1692	spinning,	2.802443520615086e-07	2.8710350861478746e-07	2.7229862711055534e-07	2.804582616430035e-07	2.7436203234107983e-07
1693	were	0.0027575525032948168	0.002757239805366583	0.0027610565803427127	0.002756519484798238	0.0027404667739331836
1694	busy	8.427324980519382e-06	8.456229838317281e-06	8.396839933877267e-06	8.350886514783915e-06	8.217949815769285e-06
1695	grinding	1.990089639322865e-06	1.965455606130873e-06	2.0013627226636326e-06	1.8922873515453226e-06	1.9431287466980004e-06
1696	the	0.05445667808935013	0.05444927453404652	0.054473082860675	0.05450539813086786	0.05447890998585515
1697	wheat	6.077658295686066e-06	6.097081397020023e-06	6.224888236782672e-06	6.058865548942817e-06	6.3522879958499416e-06
1698	into	0.001044083711384711	0.0010436354370719147	0.0010447930951917473	0.001043669006686291	0.0010442251228787655
1699	flour	4.275903180648495e-06	4.254117557289172e-06	4.249918525257415e-06	4.045691015654821e-06	4.01214124941132e-06
1700	and	0.02656900019206155	0.026568809258088962	0.026578499289459906	0.026583771457089934	0.02658139443056888
1701	the	0.05445667808935013	0.05444927453404652	0.054473082860675	0.05450539813086786	0.05447890998585515
1702	corn	5.984136014790971e-06	5.9131288495842004e-06	6.065886437973435e-06	6.055641890763013e-06	5.626035557300024e-06
1703	into	0.001044083711384711	0.0010436354370719147	0.0010447930951917473	0.001043669006686291	0.0010442251228787655
1704	golden	1.5285410585743824e-05	1.5285683059707957e-05	1.5139932413742675e-05	1.5107674059654437e-05	1.5118961876301385e-05
1705	meal.	1.1025954426907916e-06	1.1226262941644086e-06	1.1194499114545053e-06	1.1041029265830886e-06	1.1071314952116515e-06
1706	But	7.805369563504622e-05	7.813771268440958e-05	7.840333638044939e-05	7.778042456232631e-05	7.620808921850464e-05
1707	what	0.00022890513471883435	0.00022885630981538352	0.00022897288999696477	0.00022967919799472085	0.00022997348329690886
1708	giant	1.9193674455287464e-05	1.9321464415834985e-05	1.9081503321066387e-05	1.905665532991512e-05	1.897616927215539e-05
1709	do	0.0002077500722897401	0.00020797511690738826	0.00020875455600101128	0.0002087254198259907	0.0002089799461398926
1710	you	0.00011426133041951789	0.00011421691033511067	0.00011473170688247558	0.00011471065267016824	0.00011370853735660657
1711	suppose	1.71629509973688e-06	1.6955439243792465e-06	1.718764383889321e-06	1.7923539479713788e-06	1.662311137125366e-06
1712	it	0.002123353407257771	0.0021215969352501593	0.002122861340109196	0.0021259751684866305	0.0021232554904014587
1713	was	0.010552506909613964	0.010550535608013516	0.010550397633404351	0.010548684787516593	0.01053793579451376
1714	who	0.0015725307146011974	0.0015714597650160246	0.0015712924685556803	0.001566354555788905	0.0015663392982124562
1715	could	0.0003368533886873096	0.0003368416127082699	0.0003375646812638837	0.0003400121228567144	0.0003362032344307592
1716	turn	6.892850094467517e-05	6.891859552903953e-05	6.890571476250816e-05	6.931348635306942e-05	6.948783332045608e-05
1717	and	0.02656900019206155	0.026568809258088962	0.026578499289459906	0.026583771457089934	0.02658139443056888
1718	swing	7.444373559249556e-06	7.403230442948674e-06	7.370087427396568e-06	7.441814908079007e-06	7.920993263117763e-06
1719	that	0.004729870974303871	0.004726459561989145	0.004732169693581872	0.004738704992003772	0.004726922127220764
1720	tremendous	4.282997974371571e-06	4.285062845642861e-06	4.19520130704371e-06	4.234275019173392e-06	4.2025807777421875e-06
1721	wheel?	2.2574343664333258e-09	2.148978357895116e-09	6.437319789847645e-10	0.0	0.0
1722	No	7.714394958537359e-05	7.728972582438416e-05	7.695493942773367e-05	7.687941210107091e-05	7.576910996675891e-05
1723	giant	1.9193674455287464e-05	1.9321464415834985e-05	1.9081503321066387e-05	1.905665532991512e-05	1.897616927215539e-05
1724	at	0.004863677493958592	0.004862514820192857	0.004863025599073958	0.0048624322166028544	0.004862121281181217
1725	all.	1.0431926697912175e-05	1.0407931982957626e-05	1.03306107987475e-05	1.0330212637183963e-05	1.0170761928314618e-05
1726	It	0.001603516581205485	0.0016030308358675333	0.0016037468600081763	0.0016048901656702894	0.0016083263725264886
1727	was	0.010552506909613964	0.010550535608013516	0.010550397633404351	0.010548684787516593	0.01053793579451376
1728	just	0.00022574085671834236	0.000225682698576444	0.00022558042246771507	0.00022698099609822436	0.00022679411151036813
1729	our	7.489618993765356e-05	7.495206716666585e-05	7.540097043046444e-05	7.606866206885004e-05	7.61984058526573e-05
1730	tiny	7.783956186085883e-06	7.790046547369795e-06	7.762763934577274e-06	7.762568896969568e-06	7.88871537695999e-06
1731	little	9.994855155508306e-05	0.0001001995543022324	0.0001001621210021134	0.00010014132952654117	9.99613856420106e-05
1732	water	0.00018191438094715824	0.0001825475453854301	0.00018355438021969473	0.00018402736268141747	0.00018305112018935266
1733	drops,	4.0730565782932724e-07	4.061569096421769e-07	4.164945904031426e-07	4.158519051947983e-07	4.0024578835639877e-07
1734	who	0.0015725307146011974	0.0015714597650160246	0.0015712924685556803	0.001566354555788905	0.0015663392982124562
1735	sprang	1.3567180542264288e-06	1.3684694183076097e-06	1.3589182076368378e-06	1.465152642721208e-06	1.4492770884840568e-06
1736	on	0.0066782696707661975	0.006676103415158298	0.006678455351855547	0.006674885673325315	0.006678775586547211
1737	it	0.002123353407257771	0.0021215969352501593	0.002122861340109196	0.0021259751684866305	0.0021232554904014587
1738	by	0.0066234798037491174	0.006624212464545876	0.006620814946725273	0.00661440017489764	0.006614813727336966
1739	hundreds	2.4281609026604406e-05	2.4215117932433744e-05	2.418758537837354e-05	2.4407927908390816e-05	2.4111580959857248e-05
1740	and	0.02656900019206155	0.026568809258088962	0.026578499289459906	0.026583771457089934	0.02658139443056888
1741	thousands,	5.240472636363078e-07	5.277890846990405e-07	5.156293151667963e-07	5.045025051394258e-07	5.584074305294918e-07
1742	and	0.02656900019206155	0.026568809258088962	0.026578499289459906	0.026583771457089934	0.02658139443056888
1743	whirled	5.1276009180414115e-08	4.9426502231587665e-08	5.342975425573545e-08	4.351938542736261e-08	4.5189040620883735e-08
1744	it	0.002123353407257771	0.0021215969352501593	0.002122861340109196	0.0021259751684866305	0.0021232554904014587
1745	over	0.0007762358989011592	0.0007765131292288359	0.0007768782828580782	0.0007781459533903224	0.0007754826705177541
1746	and	0.02656900019206155	0.026568809258088962	0.026578499289459906	0.026583771457089934	0.02658139443056888
1747	over.	1.8623511032451163e-05	1.8648404394142235e-05	1.861157897640751e-05	1.8660145373799147e-05	1.8482317613941448e-05
1748	It	0.001603516581205485	0.0016030308358675333	0.0016037468600081763	0.0016048901656702894	0.0016083263725264886
1749	was	0.010552506909613964	0.010550535608013516	0.010550397633404351	0.010548684787516593	0.01053793579451376
1750	lucky	3.1442835818178465e-06	3.1357892198405532e-06	3.1517117691094066e-06	3.2172108634450286e-06	3.20196630685119e-06
1751	for	0.007419028698636362	0.007420011814945477	0.007417757711636327	0.007408933594644999	0.0074022650380420225
1752	the	0.05445667808935013	0.05444927453404652	0.054473082860675	0.05450539813086786	0.05447890998585515
1753	water	0.00018191438094715824	0.0001825475453854301	0.00018355438021969473	0.00018402736268141747	0.00018305112018935266
1754	drops	6.42594816936435e-06	6.455101191445349e-06	6.520361215136679e-06	6.4440927014294715e-06	6.265137703223952e-06
1755	that	0.004729870974303871	0.004726459561989145	0.004732169693581872	0.004738704992003772	0.004726922127220764
1756	the	0.05445667808935013	0.05444927453404652	0.054473082860675	0.05450539813086786	0.05447890998585515
1757	brook	1.5363453316697663e-06	1.5472644176844835e-06	1.5726372246597795e-06	1.632782868071049e-06	1.749461429751356e-06
1758	where	0.0007852627339512786	0.0007852487262536796	0.0007858100640664918	0.0007863936828433525	0.000787738583891861
1759	they	0.0010496776337447329	0.0010489171960799493	0.0010509523227666736	0.0010487801167303713	0.0010484277036565076
1760	were	0.0027575525032948168	0.002757239805366583	0.0027610565803427127	0.002756519484798238	0.0027404667739331836
1761	swimming	2.369370861946041e-05	2.3502946504627302e-05	2.355672803896847e-05	2.353431654166376e-05	2.3252989188060456e-05
1762	next	0.0002151721939959491	0.00021503494060874529	0.0002150039060529954	0.00021624782618856483	0.00021715916249227257
1763	emptied	9.987534618348587e-07	1.001853710450703e-06	1.0376959501234402e-06	1.055748053886019e-06	1.049031300127658e-06
1764	into	0.001044083711384711	0.0010436354370719147	0.0010447930951917473	0.001043669006686291	0.0010442251228787655
1765	a	0.01724727358823943	0.017238686195846172	0.017246348976716726	0.017256153585894284	0.01725578053446634
1766	beautiful	1.9767707765609083e-05	1.9771460483978223e-05	1.964927492653095e-05	1.956438149323435e-05	1.9602360263616207e-05
1767	pond	4.884120497090388e-06	4.921160439579815e-06	4.897512896116088e-06	4.8580528769655895e-06	4.890099752902775e-06
1768	where	0.0007852627339512786	0.0007852487262536796	0.0007858100640664918	0.0007863936828433525	0.000787738583891861
1769	ducks	1.551179900363471e-06	1.521046881718163e-06	1.5153450785301354e-06	1.495777395429352e-06	1.349215641394957e-06
1770	and	0.02656900019206155	0.026568809258088962	0.026578499289459906	0.026583771457089934	0.02658139443056888
1771	geese	9.971410087159777e-07	1.0319394074612346e-06	1.01065920700608e-06	8.155855194905734e-07	8.74730714875678e-07
1772	were	0.0027575525032948168	0.002757239805366583	0.0027610565803427127	0.002756519484798238	0.0027404667739331836
1773	living	0.0001518972761766943	0.00015194222540795943	0.0001516677603726634	0.00015070924356404663	0.00014937237377233117
1774	peacefully.	4.169803765426129e-07	4.031483399411237e-07	4.01688754886493e-07	4.158519051947983e-07	4.067013655879536e-07
